Year,Term,Number,Subject,Course Title,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
2013,Fall,301,ACCY,Atg Measurement and Disclosure,"Zhou, Hailan",3,5,12,5,9,2,2,1,0,0,0,0,1,0
2013,Fall,301,ACCY,Atg Measurement and Disclosure,"Jackson, Kevin",0,5,13,5,8,5,0,1,0,0,0,0,2,0
2013,Fall,301,ACCY,Atg Measurement and Disclosure,"Asante Appiah, Bright",1,4,13,9,5,6,0,0,1,0,0,0,1,0
2013,Fall,302,ACCY,Decision Making for Atg,"Autrey, Romana L",0,3,9,10,8,6,1,0,1,0,0,0,0,0
2013,Fall,302,ACCY,Decision Making for Atg,"Autrey, Romana L",1,8,9,6,7,5,0,0,0,1,0,0,0,0
2013,Fall,302,ACCY,Decision Making for Atg,"Drnevich, Dawn J",0,12,4,9,11,2,0,1,0,0,0,0,0,0
2013,Fall,302,ACCY,Decision Making for Atg,"Drnevich, Dawn J",2,6,1,5,10,7,0,4,0,0,0,0,0,0
2013,Fall,302,ACCY,Decision Making for Atg,"Autrey, Romana L",1,7,6,8,6,6,0,0,0,0,1,0,0,1
2013,Fall,302,ACCY,Decision Making for Atg,"Chen, Xiaoling",3,13,8,4,6,4,0,0,0,0,0,0,0,0
2013,Fall,302,ACCY,Decision Making for Atg,"Chen, Xiaoling",0,7,6,7,9,5,3,0,0,0,0,0,0,0
2013,Fall,302,ACCY,Decision Making for Atg,"Chen, Xiaoling",1,5,7,8,8,11,0,0,0,0,0,0,0,0
2013,Fall,303,ACCY,Atg Institutions and Reg,"Li, Wei",0,2,10,11,8,2,0,1,2,0,0,0,0,0
2013,Fall,303,ACCY,Atg Institutions and Reg,"Li, Wei",2,13,8,7,2,1,2,0,2,0,1,0,0,0
2013,Fall,303,ACCY,Atg Institutions and Reg,"Brown, Timothy J",3,13,6,8,6,2,0,0,0,0,0,0,0,0
2013,Fall,303,ACCY,Atg Institutions and Reg,"Brown, Timothy J",2,9,10,3,10,2,0,1,0,0,0,0,0,0
2013,Fall,303,ACCY,Atg Institutions and Reg,"Li, Wei",0,8,9,12,2,3,1,1,0,0,1,1,0,0
2013,Fall,303,ACCY,Atg Institutions and Reg,"Brown, Timothy J",0,2,8,11,7,3,2,4,0,0,0,0,0,0
2013,Fall,304,ACCY,Accounting Control Systems,"Wu, Martin G",3,3,5,8,8,1,2,0,0,0,0,0,0,0
2013,Fall,304,ACCY,Accounting Control Systems,"Wu, Martin G",5,9,6,9,6,2,0,2,0,0,0,0,0,0
2013,Fall,304,ACCY,Accounting Control Systems,"Wu, Martin G",5,5,5,6,9,7,1,1,0,0,0,0,0,0
2013,Fall,304,ACCY,Accounting Control Systems,"Koo, Seung Hyun",2,12,11,3,5,1,0,1,0,0,0,0,0,0
2013,Fall,304,ACCY,Accounting Control Systems,"Koo, Seung Hyun",0,5,5,7,10,1,2,3,1,0,1,0,0,0
2013,Fall,304,ACCY,Accounting Control Systems,"Koo, Seung Hyun",1,6,3,6,5,2,0,1,3,0,0,0,0,0
2013,Fall,312,ACCY,Principles of Taxation,"Bauer, Andrew M",0,5,5,2,10,5,1,2,1,1,0,0,0,0
2013,Fall,312,ACCY,Principles of Taxation,"Bauer, Andrew M",0,10,11,5,3,2,3,2,1,0,0,0,0,0
2013,Fall,312,ACCY,Principles of Taxation,"Bauer, Andrew M",0,8,12,4,10,1,1,0,0,0,0,0,0,1
2013,Fall,312,ACCY,Principles of Taxation,"Donohoe, Michael P",0,2,9,6,6,3,1,0,2,0,0,1,0,0
2013,Fall,312,ACCY,Principles of Taxation,"Donohoe, Michael P",4,9,9,2,7,5,1,0,0,0,0,0,0,0
2013,Fall,312,ACCY,Principles of Taxation,"Donohoe, Michael P",4,2,10,6,6,3,1,1,2,0,0,0,0,0
2013,Fall,405,ACCY,Assurance and Attestation,"Bauer, Timothy D",0,5,6,17,5,1,1,0,1,0,0,0,0,0
2013,Fall,405,ACCY,Assurance and Attestation,"Bauer, Timothy D",1,6,8,13,2,6,1,0,1,0,0,0,0,0
2013,Fall,405,ACCY,Assurance and Attestation,"Zimbelman, Aaron F",1,7,7,8,8,0,1,0,1,0,0,0,0,0
2013,Fall,405,ACCY,Assurance and Attestation,"Poziemski, Elizabeth C",1,7,8,12,7,2,0,0,0,0,0,0,0,1
2013,Fall,405,ACCY,Assurance and Attestation,"Stern, Matthew T",3,8,3,9,6,6,1,1,0,0,0,0,0,0
2013,Fall,405,ACCY,Assurance and Attestation,"Bauer, Timothy D",1,4,6,17,8,2,0,0,0,0,0,0,0,0
2013,Fall,500,ACCY,"Atg Measuremnt, Rpting and Cntrl","Zhang, Li",5,6,7,9,13,13,1,2,0,0,0,0,0,0
2013,Fall,500,ACCY,"Atg Measuremnt, Rpting and Cntrl","Finnegan, Thomas",0,22,1,2,1,0,0,0,0,0,0,0,0,0
2013,Fall,502,ACCY,Accounting Analysis II,"Schwartz, Rachel",6,18,9,1,2,0,0,0,0,0,0,0,0,0
2013,Fall,502,ACCY,Accounting Analysis II,"Schwartz, Rachel",6,16,6,6,1,0,2,0,0,0,0,0,0,0
2013,Fall,502,ACCY,Accounting Analysis II,"Schwartz, Rachel",6,18,3,2,2,1,0,1,0,1,0,0,0,0
2013,Fall,503,ACCY,Managerial Accounting,"Venugopalan, Raghunathan",0,13,13,9,4,0,0,0,0,0,0,0,0,0
2013,Fall,503,ACCY,Managerial Accounting,"Venugopalan, Raghunathan",0,18,10,11,1,1,0,0,0,0,0,0,0,0
2013,Fall,505,ACCY,Federal Taxation,"Finnegan, Thomas",0,27,16,7,3,0,0,0,0,0,0,0,0,0
2013,Fall,505,ACCY,Federal Taxation,"Finnegan, Thomas",0,25,12,7,3,0,0,1,0,0,0,0,0,0
2013,Fall,505,ACCY,Federal Taxation,"Finnegan, Thomas",0,28,9,5,2,0,0,0,0,0,0,0,0,0
2013,Fall,510,ACCY,Financial Reporting Standards,"Beck, Paul J",0,4,2,5,15,10,0,0,0,0,0,0,0,0
2013,Fall,510,ACCY,Financial Reporting Standards,"Beck, Paul J",1,2,2,0,16,6,0,2,0,0,0,0,0,0
2013,Fall,510,ACCY,Financial Reporting Standards,"Beck, Paul J",0,1,0,2,7,20,0,3,0,0,0,0,0,0
2013,Fall,510,ACCY,Financial Reporting Standards,"Polinski, Paul W",0,5,10,7,10,5,0,0,0,0,0,0,0,0
2013,Fall,510,ACCY,Financial Reporting Standards,"Polinski, Paul W",0,11,9,7,9,0,0,0,0,0,0,0,0,0
2013,Fall,510,ACCY,Financial Reporting Standards,"Polinski, Paul W",0,14,8,3,6,1,0,0,0,0,0,0,0,0
2013,Fall,511,ACCY,Risk Measurement/Reporting I,"Abdel-Khalik, Ahmed R",0,5,8,12,8,1,0,0,0,0,0,0,0,0
2013,Fall,512,ACCY,Risk Measurement/Reporting II,"Chandler, John S",4,33,5,2,1,0,0,0,0,0,0,0,0,0
2013,Fall,512,ACCY,Risk Measurement/Reporting II,"Chandler, John S",3,27,8,6,0,0,0,0,0,0,0,0,0,0
2013,Fall,512,ACCY,Risk Measurement/Reporting II,"Chandler, John S",6,20,11,7,2,1,0,0,0,0,0,0,0,0
2013,Fall,512,ACCY,Risk Measurement/Reporting II,"Hecht, Gary W",0,24,12,5,2,0,0,1,0,0,0,0,0,0
2013,Fall,512,ACCY,Risk Measurement/Reporting II,"Chandler, John S",7,21,10,7,0,0,0,0,0,0,0,0,0,0
2013,Fall,512,ACCY,Risk Measurement/Reporting II,"Hecht, Gary W",0,17,18,4,4,1,0,0,0,0,0,0,0,0
2013,Fall,515,ACCY,Auditing and Assurance Standards,"Hobson, Jessen L",0,12,6,6,5,1,0,0,0,0,0,0,0,0
2013,Fall,515,ACCY,Auditing and Assurance Standards,"Hobson, Jessen L",0,10,7,8,9,2,0,1,0,0,0,0,0,0
2013,Fall,515,ACCY,Auditing and Assurance Standards,"Hobson, Jessen L",0,7,8,5,7,0,0,0,0,0,0,1,0,0
2013,Fall,517,ACCY,Financial Statement Analysis,"Ibrahim, Adel Nematallah",0,16,5,3,5,1,0,0,0,0,0,0,0,0
2013,Fall,517,ACCY,Financial Statement Analysis,"Ibrahim, Adel Nematallah",0,8,3,5,7,3,0,0,0,0,0,0,0,0
2013,Fall,551,ACCY,Corporate Income Taxation,"Sternburg, Thomas",0,1,3,5,15,3,0,0,0,0,0,0,0,0
2013,Fall,551,ACCY,Corporate Income Taxation,"Sternburg, Thomas",0,6,1,3,14,1,0,0,0,0,0,0,0,0
2013,Fall,552,ACCY,Partnership Income Taxation,"Guzman, Laura",4,7,0,5,10,1,2,0,0,0,0,0,0,0
2013,Fall,554,ACCY,International Taxation,"Engle, Howard S",3,8,2,3,9,2,0,0,0,0,0,0,0,0
2013,Fall,556,ACCY,Tax Research,"Varadharajan, Anupama",2,7,9,5,6,3,0,0,0,0,0,0,0,0
2013,Fall,556,ACCY,Tax Research,"Varadharajan, Anupama",6,6,9,9,7,1,0,0,0,0,0,0,0,0
2013,Fall,558,ACCY,Taxation of Closely-Held Bus.,"Whitlock, Brian T",1,16,9,2,1,0,0,0,0,0,0,0,0,0
2013,Fall,593,ACCY,Special Research Problems,"Ahmed, Waqar",3,9,3,5,13,3,0,1,0,0,0,0,0,0
2013,Fall,593,ACCY,Special Research Problems,"Ahmed, Waqar",3,11,7,7,4,1,0,0,0,0,0,0,0,0
2013,Fall,593,ACCY,Special Research Problems,"Ziegler, Richard E",7,15,7,2,7,0,0,0,0,0,0,0,0,0
2013,Fall,593,ACCY,Special Research Problems,"Nekrasz, Frank",14,16,2,1,1,0,0,0,0,0,0,0,0,0
2013,Fall,593,ACCY,Special Research Problems,"Nekrasz, Frank",14,19,2,1,0,0,0,0,0,0,0,0,0,0
2013,Fall,100,ACE,Agr Cons and Resource Econ,"Gundersen, Lisa C",2,4,4,3,4,4,3,2,1,0,0,0,2,0
2013,Fall,100,ACE,Agr Cons and Resource Econ,"Gundersen, Lisa C",3,1,2,6,5,1,3,1,1,1,4,0,1,0
2013,Fall,100,ACE,Agr Cons and Resource Econ,"Gundersen, Lisa C",0,5,3,5,3,0,2,3,3,1,2,0,1,0
2013,Fall,100,ACE,Agr Cons and Resource Econ,"Gundersen, Lisa C",4,6,2,1,4,0,4,5,1,0,0,0,0,0
2013,Fall,100,ACE,Agr Cons and Resource Econ,"Gundersen, Lisa C",3,3,2,3,3,4,0,5,1,4,0,1,1,0
2013,Fall,100,ACE,Agr Cons and Resource Econ,"Gundersen, Lisa C",6,1,4,3,3,4,2,3,0,1,1,0,1,0
2013,Fall,100,ACE,Agr Cons and Resource Econ,"Gundersen, Lisa C",3,4,5,2,1,2,3,3,3,2,2,0,0,0
2013,Fall,100,ACE,Agr Cons and Resource Econ,"Gundersen, Lisa C",4,2,2,4,3,3,4,1,1,0,0,1,3,0
2013,Fall,161,ACE,Microcomputer Applications,"Rogalla, Valerie",0,8,0,0,12,0,0,1,0,0,3,0,0,0
2013,Fall,161,ACE,Microcomputer Applications,"Lo, Alexander C",0,18,0,0,5,0,0,1,0,0,0,0,0,0
2013,Fall,161,ACE,Microcomputer Applications,"Rogalla, Valerie",0,11,0,0,7,0,0,1,0,0,1,0,2,0
2013,Fall,161,ACE,Microcomputer Applications,"Lo, Alexander C",0,21,0,0,4,0,0,0,0,0,0,0,0,0
2013,Fall,161,ACE,Microcomputer Applications,"Lo, Alexander C",0,17,0,0,6,0,0,2,0,0,0,0,0,0
2013,Fall,161,ACE,Microcomputer Applications,"Lo, Alexander C",0,21,0,0,2,0,0,1,0,0,1,0,0,0
2013,Fall,161,ACE,Microcomputer Applications,"Lo, Alexander C",0,20,0,0,4,0,0,0,0,0,0,0,0,0
2013,Fall,161,ACE,Microcomputer Applications,"Rogalla, Valerie",0,15,0,0,6,0,0,1,0,0,0,0,0,0
2013,Fall,161,ACE,Microcomputer Applications,"Lo, Alexander C",0,20,0,0,4,0,0,1,0,0,0,0,0,0
2013,Fall,161,ACE,Microcomputer Applications,"Rogalla, Valerie",0,18,0,0,3,0,0,1,0,0,0,0,1,0
2013,Fall,161,ACE,Microcomputer Applications,"Rogalla, Valerie",0,8,0,0,9,0,0,4,0,0,3,0,0,0
2013,Fall,161,ACE,Microcomputer Applications,"Rogalla, Valerie",0,16,0,0,4,0,0,1,0,0,1,0,0,0
2013,Fall,199,ACE,Multimedia Videography Project,"Barnard, Jessa M",0,16,5,3,0,0,0,0,0,0,0,0,0,0
2013,Fall,210,ACE,Environmental Economics,"Ando, Amy W",7,39,20,24,27,6,8,12,1,2,1,0,2,3
2013,Fall,222,ACE,Agricultural Marketing,"Stoddard, Paul B",24,47,34,20,31,16,6,4,3,3,2,0,1,0
2013,Fall,240,ACE,Personal Financial Planning,"Stoddard, Paul B",6,39,37,29,23,9,3,3,3,1,1,1,1,0
2013,Fall,251,ACE,The World Food Economy,"Baylis, Katherine R",21,24,24,23,25,17,7,9,1,1,1,0,2,0
2013,Fall,255,ACE,Econ of US Rural Poverty and Dev,"Allen-Smith, Joyce E",1,3,4,4,7,1,0,2,1,0,0,0,1,0
2013,Fall,261,ACE,Applied Statistical Methods,"Nasr, Raoul E",1,12,9,8,17,12,4,10,3,1,2,0,0,0
2013,Fall,306,ACE,Food Law,"Schlessinger, Lisa R",10,11,9,3,3,0,0,2,0,0,0,0,0,0
2013,Fall,345,ACE,Finan Decision Indiv Sm Bus,"Paulson, Nicholas D",0,63,16,13,17,5,2,4,1,0,0,1,0,0
2013,Fall,346,ACE,Tax Policy and Finan Planning,"Breen, John",3,15,9,2,4,2,4,1,0,0,0,0,0,0
2013,Fall,398,ACE,Issues in Agribus Mkts and Mgmt,"Barnard, Jessa M",12,6,2,2,0,0,0,0,0,0,0,1,0,0
2013,Fall,398,ACE,Contemp Issues Financial Plng,"Miller, Theresa S",0,16,5,2,1,0,0,0,0,0,0,0,0,0
2013,Fall,398,ACE,Contemporary Issues in Policy,"Finnegan, Ann B",4,17,0,0,0,0,0,0,1,0,0,0,0,0
2013,Fall,398,ACE,Food Marketing and Behavior,"Ellison, Brenna",3,17,6,1,0,0,0,0,0,0,0,0,0,0
2013,Fall,428,ACE,Commodity Futures and Options,"Peterson, Paul E",5,20,16,16,14,9,8,4,1,0,1,0,3,0
2013,Fall,444,ACE,Finan Serv and Invest Plan,"Schnitkey, Gary D",1,14,9,7,7,3,2,1,0,0,0,0,1,0
2013,Fall,447,ACE,Case Stud Agr Accy and Fin Plan,"Ellinger, Paul N",3,17,10,3,2,1,1,0,0,0,0,0,0,0
2013,Fall,454,ACE,Econ Dev of Tropical Africa,"Allen-Smith, Joyce E",0,3,4,2,12,6,3,8,1,1,1,1,2,0
2013,Fall,455,ACE,Intl Trade in Food and Agr,"Ando, Amy W",0,3,14,12,6,8,7,5,1,0,0,0,0,0
2013,Fall,471,ACE,Consumer Economic Policy,"Gundersen, Lisa C",2,3,4,4,2,2,3,1,2,2,0,0,1,0
2013,Fall,476,ACE,Family Economics,"Beller, Andrea H",4,8,9,8,7,3,5,1,3,0,0,0,0,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,22,0,0,0,0,0,1,0,0,0,0,0,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,22,0,0,0,0,0,1,0,0,0,0,0,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,18,0,0,4,0,0,0,0,0,0,0,0,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,20,0,0,2,0,0,0,0,0,0,0,0,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,20,0,0,0,0,0,2,0,0,0,0,0,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,18,0,0,3,0,0,1,0,0,0,0,0,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,21,0,0,0,0,0,1,0,0,0,0,0,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,18,0,0,3,0,0,1,0,0,0,0,1,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,22,0,0,1,0,0,0,0,0,0,0,0,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,20,0,0,1,0,0,0,0,0,0,0,0,0
2013,Fall,101,ACES,Contemporary Issues in ACES,"Simmons, F W",0,19,0,0,3,0,0,1,0,0,0,0,0,0
2013,Fall,409,ACES,Bioenergy Systems,"Anderson, Eric",1,6,5,1,2,3,6,1,0,0,1,0,0,0
2013,Fall,150,ADV,Introduction to Advertising,"Mitchell, Aishatale",0,50,10,13,11,5,7,4,2,0,3,0,4,0
2013,Fall,150,ADV,Introduction to Advertising,"Hall, Steven R",22,110,20,27,76,12,11,25,3,1,7,3,4,1
2013,Fall,150,ADV,Introduction to Advertising,"Hall, Steven R",5,14,1,1,3,0,0,0,0,0,0,0,0,0
2013,Fall,281,ADV,Advertising Research Methods,"Wise, Kevin R",0,1,2,10,27,17,15,16,6,4,1,1,1,1
2013,Fall,310,ADV,Intro to Public Relations,"Wirtz, John",4,33,25,17,33,6,4,1,0,1,2,0,1,0
2013,Fall,350,ADV,Writing for Public Relations,"Olson, Katrina M",15,4,1,1,3,1,0,0,0,0,0,0,0,0
2013,Fall,390,ADV,Content Creation,"Sheldon, Peter S",0,11,15,19,32,14,7,3,3,1,0,0,3,0
2013,Fall,393,ADV,Advertising and Society,"Olson, Katrina M",138,23,7,5,7,0,1,0,0,0,0,0,0,0
2013,Fall,410,ADV,Advanced Public Relations,"Olson, Katrina M",17,15,1,2,1,0,0,0,0,0,0,0,0,0
2013,Fall,460,ADV,Innovation in Advertising,"Ham, Chang Dae",0,19,8,3,1,2,0,0,0,0,0,0,0,0
2013,Fall,478,ADV,Psychology of Advertising,"Vargas, Patrick T",0,11,0,0,9,0,0,1,0,0,1,0,1,0
2013,Fall,481,ADV,Advertising Research Methods,"Vargas, Patrick T",0,29,7,4,71,2,4,22,0,0,2,1,1,0
2013,Fall,483,ADV,Audience Analysis,"Sar, Sela",0,0,9,19,15,7,2,1,0,0,0,0,0,0
2013,Fall,483,ADV,Audience Analysis,"Sar, Sela",0,5,19,17,5,5,2,0,0,0,0,0,0,0
2013,Fall,491,ADV,Advertising Management Plan,"DiBerardino, Linnea J",1,18,12,8,6,2,1,0,0,0,0,0,0,0
2013,Fall,491,ADV,Advertising Management Plan,"Bowden, Tiffany N",7,11,17,11,2,0,0,0,0,1,0,0,0,0
2013,Fall,491,ADV,Advertising Management Plan,"Ham, Chang Dae",0,28,8,6,4,1,1,0,0,0,0,0,0,0
2013,Fall,100,AE,Intro to Aerospace Engineering,"Elliott, Gregory S",0,37,1,6,7,0,0,0,0,0,0,0,0,1
2013,Fall,100,AE,Intro to Aerospace Engineering,"Geubelle, Philippe H",17,29,12,11,2,0,0,1,0,0,0,0,0,0
2013,Fall,199,AE,Aerospace Computations,"Bodony, Daniel J",1,14,4,0,2,2,1,0,0,0,1,0,1,0
2013,Fall,199,AE,CAD,"Woodard, Brian S",1,14,6,2,2,1,2,0,1,0,0,0,0,0
2013,Fall,202,AE,Aerospace Flight Mechanics,"Chung, Soon-Jo",7,10,12,1,11,0,0,0,0,0,0,0,0,0
2013,Fall,311,AE,Incompressible Flow,"Dutton, J C",2,22,6,3,34,0,1,21,0,0,1,0,1,0
2013,Fall,321,AE,Mechs of Aerospace Structures,"Chasiotis, Ioannis",4,9,12,16,10,8,19,5,7,4,4,0,2,0
2013,Fall,352,AE,Aerospace Dynamical Systems,"Prussing, John E",5,4,10,8,14,17,17,10,10,0,0,0,0,0
2013,Fall,402,AE,Orbital Mechanics,"Conway, Bruce A",5,4,4,3,11,4,0,7,3,0,0,0,0,0
2013,Fall,416,AE,Applied Aerodynamics,"Selig, Michael S",0,3,6,9,11,3,2,1,0,0,0,0,0,0
2013,Fall,433,AE,Aerospace Propulsion,"Jackson, Thomas L",4,29,11,4,20,3,0,5,0,0,1,0,0,0
2013,Fall,442,AE,Aerospace Systems Design I,"D'Urso, Steven J",9,11,7,10,5,3,0,0,0,0,0,0,0,0
2013,Fall,460,AE,Aerodynamics and Propulsion Lab,"Austin, Joanna M",7,41,19,0,5,0,0,0,0,0,0,0,0,0
2013,Fall,483,AE,Aerospace Decision Algorithms,"Johnson, Miles J",0,34,9,12,14,2,3,0,0,0,0,0,0,0
2013,Fall,101,AFRO,"Black America, 1619-Present","Cha-Jua, Sundiata",4,3,5,7,6,2,4,1,0,1,1,0,0,0
2013,Fall,101,AFRO,"Black America, 1619-Present","Valgoi, Maria J",2,4,3,7,1,1,0,0,1,1,1,0,0,0
2013,Fall,105,AFRO,Black Literature in America,"Wright, David",4,7,6,2,5,4,0,0,1,1,0,0,0,0
2013,Fall,411,AFRO,African American Psychology,"Neville, Helen A",2,11,1,1,6,0,0,2,0,0,0,0,0,0
2013,Fall,110,AGCM,Intro to Ag and Env Comm,"Koon, Samantha L",0,10,2,6,3,2,1,0,1,0,1,0,0,0
2013,Fall,230,AGED,Leadership Communications,"Schneider, Alicia M",0,19,1,2,0,0,0,0,0,0,0,0,0,0
2013,Fall,260,AGED,Intro to Leadership Studies,"Burgoon, Lisa A",25,71,26,18,14,3,5,3,2,2,0,2,2,1
2013,Fall,280,AGED,Training Needs Assessment,"Korte, Debra S",4,12,8,0,5,5,0,1,0,0,1,1,0,0
2013,Fall,340,AGED,Leadership Ethics and Pluralism,"Rosch, David M",5,8,8,2,1,0,0,0,0,0,0,0,0,0
2013,Fall,380,AGED,Leadership in Groups and Teams,"Rosch, David M",17,22,14,4,5,0,2,0,1,0,0,0,0,0
2013,Fall,101,AIS,Intro to Amer Indian Studies,"McKenzie-Jones, Paul R",0,22,0,0,9,0,0,2,0,0,1,0,1,0
2013,Fall,101,AIS,Intro to Amer Indian Studies,"McKenzie-Jones, Paul R",1,28,0,0,3,0,0,1,0,0,0,0,0,0
2013,Fall,101,AIS,Intro to Amer Indian Studies,"McKenzie-Jones, Paul R",0,16,0,0,9,0,0,1,0,0,1,0,0,0
2013,Fall,101,AIS,Intro to Amer Indian Studies,"DeLisle, Christine T",0,2,4,4,3,2,2,1,2,0,0,0,5,1
2013,Fall,101,AIS,Intro to Amer Indian Studies,"Williams, Kate",0,3,8,6,5,3,1,1,0,0,0,0,0,1
2013,Fall,275,AIS,Am Indian and Indigenous Film,"Diaz, Vicente M",10,6,1,2,3,1,0,0,0,0,1,0,2,0
2013,Fall,100,ANSC,Intro to Animal Sciences,"Parrett, Douglas F",12,44,0,14,79,0,8,23,2,0,0,0,1,0
2013,Fall,109,ANSC,Meat Pricing and Preparation,"McKeith, Floyd K",3,17,4,5,17,0,0,0,0,0,0,0,0,1
2013,Fall,201,ANSC,Principles of Dairy Production,"Cardoso, Felipe",5,16,1,0,3,0,0,0,0,0,0,0,0,0
2013,Fall,206,ANSC,Horse Management,"Kline, Kevin H",1,36,3,5,13,0,0,2,0,0,0,0,0,0
2013,Fall,207,ANSC,Companion Animal Biology andCare,"Brandt, Jessica R",0,16,0,8,13,1,1,3,0,0,0,0,1,0
2013,Fall,207,ANSC,Companion Animal Biology andCare,"Brandt, Jessica R",0,9,0,6,11,2,1,0,1,1,1,0,1,0
2013,Fall,207,ANSC,Companion Animal Biology andCare,"Brandt, Adam L",0,5,0,4,9,2,1,1,1,0,1,0,0,0
2013,Fall,207,ANSC,Companion Animal Biology andCare,"Brandt, Adam L",0,8,0,8,11,7,1,4,1,0,2,0,0,0
2013,Fall,221,ANSC,"Cells, Metabolism and Genetics","Beever, Jonathan E",13,70,0,2,53,0,4,32,0,0,3,1,2,0
2013,Fall,222,ANSC,Anatomy and Physiology,"Wheeler, Matthew B",25,67,12,16,40,6,5,13,1,0,4,0,1,0
2013,Fall,250,ANSC,Companion Animals in Society,"Albert, Sarah D",0,227,0,12,9,9,3,2,4,0,0,0,3,0
2013,Fall,298,ANSC,Undergraduate Seminar,"Hurley, Walter L",0,86,0,0,4,0,0,1,0,0,0,0,0,0
2013,Fall,305,ANSC,Human Animal Interactions,"Albert, Sarah D",0,41,0,2,2,3,1,0,1,0,0,0,1,0
2013,Fall,307,ANSC,Companion Animal Management,"Fischer-Brown, Amy E",3,5,4,8,6,5,5,2,5,1,2,4,3,0
2013,Fall,322,ANSC,Livestock Feeds and Feeding,"Felix, Tara L",0,6,3,3,2,4,2,3,0,0,1,0,0,0
2013,Fall,398,ANSC,CC Humane Society Internship,"Fischer-Brown, Amy E",0,27,0,0,1,0,0,2,0,0,0,0,1,0
2013,Fall,401,ANSC,Beef Production,"Parrett, Douglas F",4,31,0,7,6,0,1,1,0,0,0,0,0,0
2013,Fall,420,ANSC,Ruminant Nutrition,"Drackley, James K",1,17,6,1,16,1,3,4,2,1,1,0,0,0
2013,Fall,431,ANSC,Advanced Reproductive Biology,"Nowak, Romana A",5,20,5,7,8,0,5,6,1,0,0,0,0,0
2013,Fall,452,ANSC,Animal Growth and Development,"Dilger, Anna C",2,19,0,0,4,0,0,1,0,0,1,0,0,0
2013,Fall,467,ANSC,Applied Animal Ecology,"Johnson, Janeen L",9,10,4,3,3,0,2,0,1,0,0,0,0,0
2013,Fall,498,ANSC,Integrating Animal Sciences,"Hurley, Walter L",0,65,0,0,3,0,0,0,0,0,1,0,0,0
2013,Fall,101,ANTH,Introduction to Anthropology,"DeLucia, Kristin",38,34,56,38,40,29,24,13,10,8,4,2,5,3
2013,Fall,103,ANTH,Anthro in a Changing World,"Greenberg, Jessica R",0,125,87,73,43,66,21,20,15,6,2,0,3,0
2013,Fall,104,ANTH,Talking Culture,"Farnell, Brenda M",1,6,5,5,2,2,2,0,0,0,0,0,0,1
2013,Fall,104,ANTH,Talking Culture,"Farnell, Brenda M",0,9,6,5,2,1,1,0,0,1,0,0,1,0
2013,Fall,105,ANTH,World Archaeology,"Bauer, Andrew",3,14,15,19,16,8,2,2,3,0,0,1,1,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",0,14,5,1,3,2,1,0,0,0,0,0,0,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",22,288,108,56,78,26,14,20,9,3,3,4,10,2
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",1,8,3,4,3,3,0,1,1,0,0,0,0,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",1,11,2,6,6,1,2,0,0,0,0,0,0,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",0,18,4,1,3,2,0,0,0,0,0,0,0,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",1,10,2,5,2,1,0,1,1,0,1,1,0,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",2,7,6,0,5,1,2,1,0,0,0,0,1,1
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",1,11,1,5,4,1,0,1,0,0,0,1,1,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",1,11,5,1,7,0,0,0,0,0,0,1,1,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",2,17,4,1,2,0,0,1,0,0,0,0,0,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",1,12,9,0,4,2,0,0,1,0,0,0,0,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",2,17,3,1,1,0,1,2,0,0,0,0,1,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",0,12,7,3,3,0,0,0,2,0,0,0,0,0
2013,Fall,143,ANTH,Biology of Human Behavior,"Clancy, Kathryn B",1,13,3,1,4,3,1,3,0,0,0,0,0,0
